Year,AdultMortality,InfantMortality,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,HealthExpenditure,Diphtheria,HIV_AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,IncomeLevel,Schooling,Status_Encoded,health_efficiency_ratio,health_gdp_ratio,log_GDP,development_index,disease_index,mortality_health_interaction,education_income_interaction,LifeExpectancy
2015.0,-0.5338277119746426,-0.24857027539931023,-0.20040809318456362,-0.36908154675672733,0.6950842633909267,-0.2001098568412401,0.800888505739323,-0.2556748210538774,0.6971324526375446,-0.06929849981222662,0.6978076555303765,-0.32041758718549357,0.7595953154667834,-0.16919700723985398,0.5289771823206662,0.4663263086504387,0.7990554704446972,0.5092836329671341,0.0,-0.1971244948551995,-0.27892064354928664,1.312918630915714,0.5466514735466448,0.045429875859238744,-0.44557481582006603,0.6798518349843709,76.6
2012.0,-1.3095798185691003,-0.07864249886473569,-1.0910701326886931,-0.3638532967908368,0.34380511952669496,-0.1961399427082795,-0.7972388105941712,-0.07255696985497967,0.010500357832785698,-0.6692000478406471,0.3607025079311609,-0.26343973343838845,-0.4846525450869383,-0.16946510702189116,-0.8636560423931541,1.1391050251374835,-0.8450490954843901,-1.1504855648224102,0.0,4.342910028002041,0.31655781330189586,-1.487792059705698,0.29683123572977815,0.006145582240587863,-1.102157621058994,-1.0736994046629953,65.6
2002.0,-0.5738149339640477,-0.2575138425853405,-1.1602726508659924,0.2505680525136484,0.6950842633909267,-0.2001098568412401,1.321908069685039,-0.2556748210538774,0.6971324526375446,-0.980567633322526,0.6978076555303765,-0.32041758718549357,0.8472730011136144,-0.16919700723985398,-0.3613948793816123,-0.40828602278271947,0.7495342485793631,0.570756566218599,0.0,-0.2632154710423684,-0.28172398219683636,1.3523691264473554,0.5496062960551696,0.042936288088642666,-0.7206755517090359,0.6848274364928898,73.3
2005.0,-0.9416973762665739,0.010793172995566694,-0.18118517146864713,-0.3475218150396141,0.3877150125097239,-0.1976070848878519,-0.9725819330759025,0.04516164877288315,-0.6761317369719732,2.6271447904608465,-0.7348892217662901,0.0784273890442423,-0.4732416056482176,-0.08129474547008825,1.0312383453322083,1.0045492818400745,-1.4492080022414644,-1.304167897951072,0.0,0.43641845697909737,0.5292595368217914,-1.054405733053828,0.246305404296406,0.04111592599703184,-0.42421430058792237,-1.368031111899439,43.3
2014.0,-0.6217996003513337,-0.1949088722831288,-1.1397682010356815,0.6644407006625133,0.6511743704078976,-0.18681927474393722,1.4371335501730336,-0.20335543499704947,0.6542179467122472,-0.51559203900292,0.6556695120804746,-0.32041758718549357,1.3592812736840043,-0.16919700723985398,0.6659574995056322,0.6008820519478476,1.026853091025233,1.1547494321075131,0.0,-0.21347161595556804,-0.2819098895013545,1.541081558584603,0.6188738439338545,0.04146250128244588,-0.6303423949891513,1.27600352972758,74.4
2012.0,-1.1736232638051232,9.580410062047921,-0.368288276170234,-0.3358013435385631,-0.44657295416782633,1.4109848612915528,-1.0827976100644192,8.893677815633904,-0.16115766586840402,-0.6359875053892466,-0.018540783117956768,-0.30142496926979184,-0.3857721079091998,2.402521909803259,5.049327649424542,5.108499452411047,-0.21612957779464922,-0.22839156605044092,0.0,0.33601284497106376,-0.22734823945293844,-0.11263168514922767,0.39346152250460137,0.2126740190177836,-1.01464445019008,-0.371119593652564,67.3
2001.0,-1.2935849297733382,0.11811597922792956,-1.0859440202311155,-0.3553153458419692,0.3877150125097239,1.9495123436757729,-1.2280819115492823,0.22827949997178087,-2.435626479909168,0.4060560140234423,-2.3782768163124666,0.5722354548524865,-0.48006033663315145,-0.17990186176508172,1.487839402615428,1.430642468948536,-1.6522450118893337,-2.195525430097309,0.0,4.156364082194767,0.3825488436443872,-1.273698978062389,0.18493743263486653,0.040185921639255336,-1.0799487698343386,-1.6640296456412371,48.0
2013.0,0.1699473950388859,8.686053343444899,-0.36572521994144525,-0.33441692691575875,-3.3446258910477376,0.9927630376322687,-1.0577485925670291,8.239685489923556,-0.03241414809251173,-0.5778655560992957,0.023597360331945195,-0.30142496926979184,-0.3853790135122389,2.433189590565684,5.0264975965603815,5.086073495194812,-0.17156047811584862,-0.16691863279897654,0.0,-0.3072554777926474,-0.2257069979395166,-0.11053411574044247,0.39986126416865586,0.2717178273690712,-0.12102486745723194,-0.31601480694571565,67.6
2000.0,-1.3015823741712191,-0.21279600665518927,-0.4349277381187445,-0.36564982079220043,0.3877150125097239,-0.2001098568412401,-1.0627583960665072,-0.20335543499704947,-1.3198493258514346,-0.40765127603586837,-1.4090995169647214,0.24936095028555763,-0.4724823659602722,-0.17214598137931914,-0.8179959366648321,-0.8119532526749463,-3.137881667849352,-1.7344784307113243,0.0,3.6790259267467387,0.03195672157658344,-1.0343955601579788,0.10388772028076003,0.021651267158110086,-1.0949028856747547,-2.0297363565173865,52.1
2008.0,0.002001062683384775,-0.2575138425853405,-0.5246347061263545,-0.3656756563736023,0.6950842633909267,-0.1990742270674243,-0.4465525656307085,-0.26221474431098085,0.6971324526375446,-0.5488045814543205,0.6978076555303765,-0.32041758718549357,-0.48863759990314337,-0.1721276265550366,0.5974673409131493,0.5560301375153779,0.4672632839469594,0.4785471663414019,0.0,-0.295900868847632,0.7581130602650558,-1.770997100764554,0.475208339316793,0.07617728531855956,-0.21874147260849583,0.43338541425988003,72.7
2015.0,0.6657889477075083,0.07339814329777837,-0.20040809318456362,-0.36908154675672733,0.21207544057760805,-0.1981248997747598,-0.5016604041249668,0.0778612650584006,0.22507288745927284,-0.06929849981222662,0.23428807758145498,-0.20646187969128332,-0.39225115388032195,0.3698479455642481,0.3235067065432174,0.28691865092056,-0.2904114105926502,-0.19765509942470874,0.0,-0.3107968155974093,-0.2044347368650089,-0.14833581340648905,0.3895573758273077,0.12530901612783624,0.5645300745742393,-0.3989829621002706,62.4
2009.0,0.20993461702829094,-0.2575138425853405,-0.852705903411329,-0.2438907247509784,0.3877150125097239,-0.2001098568412401,0.3449963872868215,-0.26221474431098085,0.6542179467122472,0.8295159302787977,0.40284065138106284,-0.32041758718549357,-0.4075548784768696,-0.19666469312130846,-0.8179959366648321,-0.8119532526749463,-0.6915333077018551,-0.8431208985650871,0.0,-0.25148748581950836,-0.15437823282299004,-0.24250075310549388,0.32669259874844087,0.08818097876269622,0.6670851201793466,-0.8867909339954773,68.1
2006.0,-0.7017740443301438,-0.2575138425853405,2.281911864397449,4.306119076285117,0.3877150125097239,-0.1926015409810755,0.8610061477330593,-0.26221474431098085,0.35381640523516517,0.5389061838290438,0.3607025079311609,-0.32041758718549357,3.6040501163036094,-0.10978974592811845,-1.023466412442281,-1.0362128248372946,1.2992198112845699,1.708005831370695,1.0,-0.08571572789770707,-0.2830146090482841,2.0043543247586064,0.7504163254253847,0.035549399815327794,-0.4532800468692946,1.8934259209197082,79.0
2010.0,-0.8377305990941208,-0.24857027539931023,-0.4887519189233106,-0.15936393259417422,0.6072644774248687,-0.1981248997747598,1.2217119996954782,-0.2556748210538774,0.5254744289363549,0.5970281331189948,0.5292550817307687,-0.32041758718549357,-0.21864856673451286,-0.19615937987029253,-0.8179959366648321,-0.8343792098911811,1.2100816119269686,1.1240129654817803,0.0,0.004212385194119595,-0.24698312149650897,0.4293996238644585,0.5717764072336012,0.027886016210115935,-0.5869075921725435,1.3995974711991925,81.7
2010.0,-1.3095798185691003,-0.2575138425853405,-0.5861480556172873,-0.33727978230001343,0.6950842633909267,-0.2001098568412401,1.0062904492179228,-0.26221474431098085,0.6971324526375446,-0.7024125902920472,0.6978076555303765,-0.32041758718549357,-0.2194051253562758,-0.19595856739251982,-0.17875445646832439,-0.2513043222690757,0.35831659584322456,0.785911832598725,0.0,4.255123700563325,-0.263330700103668,0.4277987198258507,0.49355679485292225,0.0004616805170821791,-1.1023448400366518,0.534589148943157,69.1
2009.0,0.13795761744736187,-0.06969893167870546,-0.5066933125248326,-0.32153787725188526,0.6511743704078976,-0.2001098568412401,-1.7340720649965642,-0.10525658614049711,0.6971324526375446,0.16111351344436378,0.6556695120804746,-0.30142496926979184,-0.40340640870777067,-0.1920143584646588,-0.3842249322457733,-0.3858600655664846,0.08594987558388814,-0.07470923292177938,0.0,-0.27368466857308565,-0.18577929550145553,-0.21543865757611813,0.4223079777857836,0.08857480900444616,0.23892701946208025,-0.11865757311030752,68.0
2001.0,-1.2216079301924092,-0.23068314102724977,2.397249394692948,1.3987615887832954,-2.4225181384041297,-0.2001098568412401,0.8309473267361913,-0.2360550512825669,0.6542179467122472,1.6473747881445338,0.6135313686305727,-0.32041758718549357,1.204749845687411,1.0648334071798828,-0.932146200985637,-0.9465089959723554,1.0664700685175001,1.0932764988560482,0.0,1.9389755078721522,-0.27713657754211973,1.4902632957505146,0.6127373862614154,0.006095721760541705,-0.9618018937461683,1.2652064744540932,79.0
2011.0,-0.6457919335449768,-0.24857027539931023,-1.1577095946372036,1.0575634343910434,0.6950842633909267,-0.19734817744439795,1.5223002096641605,-0.2556748210538774,0.6971324526375446,-1.370815007126481,0.6978076555303765,-0.32041758718549357,3.1469422113206074,-0.16919700723985398,-0.33856482651745134,-0.3634341083502498,0.784199103885097,0.41707423308993746,0.0,-0.28628758751639377,-0.2845242781249496,1.9353015642005134,0.6292693684486758,0.038966348620088236,-0.8516586289528685,0.6105168279631579,74.2
2010.0,-0.27790949124245046,-0.23068314102724977,-1.037245951884127,-0.3354955595951884,0.5633545844418397,-0.19380977571719393,-0.1660035696599385,-0.2360550512825669,0.5683889348616523,-0.8020502176462486,0.5713932251806707,-0.32041758718549357,-0.42165851787345726,0.3807428918683122,0.780107763826437,0.7130118380290217,0.6455396826621618,0.23265543333554373,0.0,-0.28707056546329035,-0.2067701368482425,-0.3451907506666881,0.47746716637281733,0.06057402277623885,-0.5006347470306123,0.4031337570880845,74.1
2015.0,-0.8857152654814069,-0.2575138425853405,-0.7040486421415749,-0.36908154675672733,0.5633545844418397,-0.2001098568412401,-0.271209443148977,-0.26221474431098085,0.5683889348616523,-0.06929849981222662,0.5713932251806707,-0.32041758718549357,3.5514434632668257,-0.16919700723985398,-0.5896954080232222,-0.5876936805125981,1.4378792325075052,1.0318035656045836,1.0,-0.048267884359448586,-0.28350597757307094,1.9968106519970934,0.7228846501320749,0.02493074792243767,-0.741872250335729,1.5103046047637418,83.1
2012.0,1.9933647177557552,0.2701566213904436,-0.3324054889671899,-0.36908154675672733,-0.0513839173205657,-0.18828641692350961,-0.6218956881124399,0.2740589627715053,0.010500357832785698,0.09053686073513789,-0.018540783117956768,0.2113757144541542,-0.36163079593388586,-0.16919700723985398,0.2550165479507345,0.24206673648809052,0.21470505243375654,0.07897310020688218,0.0,-0.33798989667050555,-0.2188769271679501,0.003965179677598307,0.44105026550616655,0.22054350818276655,1.8693351875810647,0.04188020956205953,52.0
2014.0,0.12196272865159986,-0.23962670821328,-0.5169455374399881,-0.028068486883983102,0.43162490549275284,-0.2001098568412401,0.8409669337351472,-0.2491348977967739,0.43964541708576,0.35208563253991626,0.4871169382808668,-0.30142496926979184,-0.19399300773325182,-0.06847908615236901,-0.7266757252081881,-0.722249423810007,0.20975293024722313,0.35560129983847255,0.0,-0.2641236711187479,-0.252982896122712,0.47930581249674004,0.46140606562854103,0.08413292945176327,0.32158419809799527,0.1901780125234691,73.3
2002.0,0.7697557248799614,-0.24857027539931023,1.971782060713997,-0.2945895424263184,0.6950842633909267,-0.19890162210512166,0.8359571302356691,-0.2556748210538774,0.6971324526375446,0.22753859834716472,0.6978076555303765,-0.32041758718549357,-0.38332768231089165,0.005276832693508244,-0.5212052494307392,-0.47556389443142394,0.2642262742990905,0.4785471663414019,0.0,-0.3055929722842858,-0.20164191775605914,-0.09970870667174812,0.4646960709288101,0.12068380014363393,0.8712708176873759,0.2946656442023694,67.2
2009.0,-0.7177689331259057,-0.2575138425853405,1.764174506182099,0.6822410939542122,0.5194446914588108,-0.2001098568412401,1.0113002527174004,-0.26221474431098085,0.5683889348616523,0.9083957186008735,0.6978076555303765,-0.32041758718549357,0.5008985060690151,-0.1874851409556852,-0.8864860952573151,-0.8792311243236508,1.2596028337923026,0.44781069971566967,1.0,-0.039850871430310186,-0.2737683258401354,1.1780583341526971,0.5665408818494676,0.03462603878116343,-0.39102973679807884,0.9526391876889271,83.0
2002.0,-0.25391715804880743,-0.24857027539931023,-0.42980162566116675,-0.33979250070477873,0.34380511952669496,-0.19665775759518742,0.4602218677748163,-0.2556748210538774,0.5683889348616523,-0.21667915694031586,0.4871169382808668,-0.32041758718549357,-0.4358504044199707,-0.19085744895161288,-0.6125254608873831,-0.6101196377288329,0.05623714246468775,-0.3820738991791025,0.0,-0.2548988716008057,-0.15334809490861182,-0.4707430240715117,0.40289245055623235,0.06158869395711502,-0.2655462170229437,-0.29673435110020396,72.6
2014.0,0.40987072697531607,-0.1949088722831288,-0.4195494007460113,-0.015053777523974727,0.6072644774248687,-0.2001098568412401,0.4552120642753385,-0.20989535825415295,0.6542179467122472,-1.3376024646750806,0.6556695120804746,-0.32041758718549357,0.10581670660094071,-0.08524839931313499,-0.33856482651745134,-0.34100815113401506,0.24441778555295693,-0.3820738991791025,0.0,-0.3458060432489275,-0.27905588267566184,0.8829308012620958,0.43633458303209505,0.101019287986047,-0.4266715496696808,-0.19463500814539322,66.0
2012.0,0.00999850708126578,-0.2575138425853405,1.2720677102546376,-0.36908154675672733,0.5633545844418397,-0.2001098568412401,1.2016727856975662,-0.26221474431098085,0.6971324526375446,0.62608910776397,0.6556695120804746,-0.30142496926979184,-0.36163079593388586,-0.16919700723985398,-0.5212052494307392,-0.5204158088638936,0.7693427373254967,0.1711825000840788,0.0,-0.2409863063147589,-0.20486558643471747,0.003965179677598307,0.4852623366857666,0.0772990318422424,0.3396508294419722,0.4434858853221736,74.9
2000.0,1.3535691659252749,-0.15913460353900785,-0.9757326023931944,-0.33703426296667577,-1.1491312418962898,0.4156583461734094,-0.05578789267142153,-0.17065581871153201,-1.362763831776732,-0.8062017854526737,-0.9877180824657018,-0.13049140802847647,-0.4472671876671507,-0.08306761160877699,-0.7266757252081881,-0.7446753810262419,-1.067894593878393,-1.7959513639627889,0.0,-0.34758398963320203,-0.16481988420217078,-0.5959309076166343,0.24857797484481023,0.16283898980849149,0.4478750997142796,-1.3849979130434893,58.9
2003.0,-0.5658174895661666,-0.2575138425853405,1.7282917189790548,-0.10921784802272468,-0.841761991015087,-0.19631254767058215,1.0413590737142688,-0.2556748210538774,0.5683889348616523,1.4024322875654556,0.5292550817307687,-0.32041758718549357,-0.21246442136889468,-0.1694111948698505,-0.9093161481214761,-0.9016570815398857,1.2100816119269686,2.015370497628018,1.0,-0.06766709511041526,-0.23788005951632982,0.4423235101306439,0.6187045385035248,0.04339796860572484,-0.07844425122618777,2.033041299248752,78.3
2004.0,0.22592950582405294,-0.2217395738412195,-0.18631128392622484,-0.35022272414102334,-0.18311359626965257,-0.2001098568412401,0.35501599428577774,-0.2360550512825669,-3.2080875865645218,0.08638529292871291,-0.14495521346766266,-0.2824323513540901,-0.4804952390061024,-0.196617489122537,-0.6125254608873831,-0.6325455949450677,-0.2309859443542494,-0.3206009659276381,0.0,-0.28309178829747084,0.32575931644329226,-1.2909251124555985,0.3840641787354891,0.09116521255080264,0.27928441033343804,-0.4233634094920139,71.0
2015.0,2.545188381209545,-0.2217395738412195,-0.20040809318456362,-0.36908154675672733,0.43162490549275284,-0.2001098568412401,-0.30126826414584534,-0.22297520476835994,-3.165173080639224,-0.06929849981222662,0.4449787948309648,1.4269032610590635,-0.4818324213399028,-0.15298008786593179,0.16369633649409043,0.10751099319068144,-0.6865811855153217,-0.4128103658048352,0.0,-0.3475157095828653,0.3465416006578107,-1.3473155639114005,0.34683488436997223,0.284458503098694,2.1470277361919847,-0.7120726870238313,53.7
2013.0,-0.6617868223407387,-0.07864249886473569,-1.1602726508659924,-0.36908154675672733,0.6950842633909267,-0.18379868790364112,0.9311433967257521,-0.11179650939760061,0.6542179467122472,0.235841733960015,0.6556695120804746,-0.32041758718549357,-0.36163079593388586,-0.16919700723985398,0.780107763826437,0.7802897096777264,0.6703002935948287,0.9088576991016544,0.0,-0.13223315513509723,-0.21507540061242186,0.003965179677598307,0.5168773308764351,0.04156150610444239,-0.48193625163704024,0.839941813520971,75.3
2002.0,0.18594228383464792,-0.1949088722831288,0.4852094480164569,-0.36668753489595907,-0.8856718839981159,-0.2001098568412401,0.32495717328890944,-0.20989535825415295,-0.3757301954948912,-0.05476801248973887,-0.018540783117956768,0.11641262487564566,-0.49204564086180097,-0.015984782556093615,-0.24724461506080733,-0.27373027948531053,0.13051897526268874,0.07897310020688218,0.0,-0.28625938199503187,2.531630615589016,-2.2165523587998255,0.43023803311561687,0.10327375165956115,0.1682284530240565,-0.010139704209507343,71.4
2000.0,-1.013674375847503,-0.13230390198091713,-0.01971262905494884,-0.3628336769701946,0.3877150125097239,0.31572007300018384,-1.8242485279871687,-0.13141627916891108,-1.148191302150245,-0.004949198812638176,-1.5355139473144273,0.24936095028555763,-0.4811091474793995,-0.13837283719641044,1.0084082924680469,0.9821233246238394,-1.4640643688010644,-1.0275396983194816,0.0,0.0998127577062636,0.329823686647956,-1.316140291721175,0.2594516402826748,0.0399384324397352,-0.8425434049781548,-1.2981736667198318,51.9
2005.0,-0.7737510439110729,-0.2575138425853405,-0.7809403290052408,0.838136110972731,0.5633545844418397,-0.19726187496324663,-1.7741504929923884,-0.26221474431098085,0.5683889348616523,-0.905839412806875,0.5713932251806707,-0.32041758718549357,1.7587479933700056,-0.16919700723985398,-0.6125254608873831,-0.6325455949450677,0.927810647294565,0.1711825000840788,1.0,-0.21069218528345135,-0.28316229391496994,1.6550206173631572,0.5751207248247074,0.03139427516158818,-0.8102832348904966,0.5437940117339175,82.0
2000.0,-0.1979350472636404,-0.24857027539931023,0.7286997897513988,-0.3630067208143897,0.3877150125097239,-0.19683036255749004,0.6305551867570698,-0.2491348977967739,0.6542179467122472,0.25244800518571525,0.5292550817307687,-0.32041758718549357,-0.48837340801983503,-0.0430630663134195,-0.45271509083825634,-0.43071197999895433,0.33850810709709095,0.29412836658700814,0.0,-0.2351933139451076,1.1371442370929252,-1.7473215229158934,0.4564142442371158,0.06482045757669026,-0.03488073536244042,0.24063061181985215,72.6
2009.0,-0.8217357102983589,-0.24857027539931023,-0.5092563687536215,-0.10852202836949937,0.6511743704078976,-0.19967834443548352,1.2016727856975662,-0.2556748210538774,0.5683889348616523,0.6385438111832452,0.5713932251806707,-0.32041758718549357,1.6022653380687863,-0.19618777634732157,-0.8179959366648321,-0.8343792098911811,1.2001773675539018,1.0932764988560482,0.0,-0.002856095556049357,-0.2804130654276076,1.6129949609607512,0.6369677416526766,0.02880937724428029,-0.5623116989827511,1.3699926422235043,81.5
2010.0,-0.6537893779428577,-0.2575138425853405,1.4719860961001687,0.11984690341474682,0.3877150125097239,-0.19967834443548352,0.9211237897267959,-0.26221474431098085,-3.165173080639224,2.4403242391717193,-3.0946252549607998,-0.32041758718549357,-0.054210412793316766,-0.08357255447096211,-0.8408259895289931,-0.8792311243236508,1.348741033149904,1.4621140983648362,1.0,0.07042693008385459,-0.24678286278568326,0.7020557444866677,0.6054311082766094,0.03831948291782087,0.04757752310971334,1.7568954155259453,79.2
2013.0,-1.2775900409775762,-0.24857027539931023,1.0618970994939507,0.3864914817419059,-1.4125905997944634,0.02703827354902722,1.1215159297059174,-0.2556748210538774,0.6113034407869498,2.274261526914717,0.6135313686305727,-0.32041758718549357,3.3963739380343596,-0.1630672778614635,-0.8636560423931541,-0.8792311243236508,1.4279749881344383,1.8616881644993564,1.0,4.974658062962815,-0.28132211989574624,1.9739896830357513,0.7599109425157907,0.002493587770596081,-1.0322079305316016,2.1219552982059877,81.4
2000.0,0.5538247261371742,-0.2575138425853405,-0.980858714850772,-0.36690489547877647,-0.09529381030359466,-0.2001098568412401,-0.03574867867350944,-0.26221474431098085,0.22507288745927284,-0.5654108526800208,0.15001179068165107,-0.32041758718549357,-0.48328939781614794,-0.19687890132846225,-0.7723358309365101,-0.7671013382424767,-0.8846660729766573,-1.4885866977054658,0.0,-0.32297047296218434,0.27747694273246026,-1.4156706308772375,0.27635546523044496,0.10803324099722993,0.1416550593827536,-1.2147328294219675,65.8
2004.0,0.4178681713731971,-0.2217395738412195,-0.2888335330777793,-0.36908154675672733,0.6950842633909267,-0.19941943699202958,-0.05578789267142153,-0.2360550512825669,0.6542179467122472,-0.14610250423108997,0.6978076555303765,-0.32041758718549357,-0.36163079593388586,-0.16919700723985398,-0.31573477365329033,-0.3185821939177802,-0.12203925625051462,0.14044603345834658,0.0,-0.302850649773667,-0.22506798470123893,0.003965179677598307,0.4203608914871282,0.10092541294757362,0.30858418033688245,-0.13589803233732625,67.1
2013.0,-0.7017740443301438,-0.2575138425853405,1.279756878941004,-0.23601190747822384,0.3877150125097239,-0.20002355436008878,1.0163100562168785,-0.26221474431098085,0.5254744289363549,1.39828071975903,0.5292550817307687,-0.32041758718549357,-0.32025596664360223,-0.1923790062685947,-0.7723358309365101,-0.7671013382424767,1.2100816119269686,1.4621140983648362,1.0,0.0005426729558432036,-0.20855128321855393,0.16174313409303362,0.5857229857558175,0.035549399815327794,-0.2643526960403754,1.6398692680455775,85.0
2002.0,-0.14195293647847335,-0.2575138425853405,-0.18374822769743604,-0.2895778125047825,-3.4763555699968247,-0.2001098568412401,-0.8022486140936491,-0.26221474431098085,0.39673091116046255,-0.3121652164880923,0.3607025079311609,-0.1874692617755816,-0.39131544027170945,-0.19679768328872776,1.0084082924680469,0.9596973674076047,-0.3201241437118506,-0.22839156605044092,0.0,-0.2723530323415575,-0.21333945571011792,-0.1430425474773436,0.38587205397958885,0.07248749805728497,-0.2169160875763323,-0.4301551055511425,77.0
